DATETIME,SKT_DATE,SKT_TIME,SO2,NO,NO2,NOX,CO,OX,NMHC,CH4,THC,SPM,SP,WD,WS,TEMP,HUM,PM2_5
2024-01-27 05:00:00,2024-01-27,05:00,0.0,0.0,0.004,0.004,,0.04,0.05,2.07,2.12,0.001,,N,2.1,5.1,34.0,2.0
2024-01-27 06:00:00,2024-01-27,06:00,0.0,0.0,0.004,0.004,,0.04,0.06,2.07,2.13,0.002,,N,1.6,4.6,34.0,4.0
2024-01-27 07:00:00,2024-01-27,07:00,0.0,0.0,0.006,0.006,,0.038,0.06,2.08,2.14,0.003,,NNE,2.5,4.9,33.0,0.0
2024-01-27 08:00:00,2024-01-27,08:00,0.0,0.001,0.01,0.011,,0.035,0.07,2.09,2.16,0.002,,NNE,2.3,5.3,33.0,1.0
2024-01-27 09:00:00,2024-01-27,09:00,0.001,0.001,0.008,0.009,,0.038,0.08,2.09,2.17,0.003,,NNE,3.0,7.2,29.0,6.0
2024-01-27 10:00:00,2024-01-27,10:00,0.0,0.001,0.005,0.006,,0.042,0.06,2.08,2.14,0.001,,NNE,4.1,8.2,27.0,0.0
2024-01-27 11:00:00,2024-01-27,11:00,0.001,0.001,0.004,0.005,,0.044,0.06,2.07,2.13,0.006,,NNE,4.1,9.6,26.0,1.0
2024-01-27 12:00:00,2024-01-27,12:00,0.001,0.001,0.004,0.005,,0.045,0.06,2.06,2.12,0.003,,NNE,3.5,10.8,24.0,2.0
2024-01-27 13:00:00,2024-01-27,13:00,0.001,0.001,0.004,0.005,,0.046,0.05,2.06,2.11,0.003,,NNE,2.9,11.3,21.0,-1.0
2024-01-27 14:00:00,2024-01-27,14:00,0.001,0.001,0.003,0.004,,0.047,0.06,2.05,2.11,0.004,,N,1.5,12.3,22.0,1.0
2024-01-27 15:00:00,2024-01-27,15:00,0.001,0.001,0.004,0.005,,0.047,0.04,2.05,2.09,0.004,,NNE,2.4,12.1,23.0,4.0
2024-01-27 16:00:00,2024-01-27,16:00,0.001,0.0,0.004,0.004,,0.047,0.07,2.04,2.11,0.003,,NNE,3.0,10.8,25.0,3.0
2024-01-27 17:00:00,2024-01-27,17:00,0.0,0.0,0.004,0.004,,0.045,0.05,2.04,2.09,0.002,,NNE,3.8,10.0,26.0,1.0
2024-01-27 18:00:00,2024-01-27,18:00,0.0,0.0,0.004,0.004,,0.044,0.06,2.06,2.12,0.002,,NNE,3.8,8.7,30.0,2.0
2024-01-27 19:00:00,2024-01-27,19:00,0.0,0.0,0.004,0.004,,0.043,0.07,2.06,2.13,0.002,,NNE,3.3,7.7,31.0,-2.0
2024-01-27 20:00:00,2024-01-27,20:00,0.0,0.0,0.005,0.005,,0.042,0.08,2.07,2.15,0.004,,NNE,3.1,7.1,33.0,4.0
2024-01-27 21:00:00,2024-01-27,21:00,0.0,0.0,0.007,0.007,,0.04,0.07,2.08,2.15,0.003,,NNE,2.8,6.7,35.0,3.0
2024-01-27 22:00:00,2024-01-27,22:00,0.001,0.0,0.009,0.009,,0.038,0.11,2.1,2.21,0.005,,NNE,2.8,6.4,36.0,3.0
2024-01-27 23:00:00,2024-01-27,23:00,0.001,0.0,0.01,0.01,,0.037,0.1,2.1,2.2,0.003,,NNE,2.5,6.1,38.0,3.0
2024-01-28 00:00:00,2024-01-28,00:00,0.001,0.0,0.01,0.01,,0.035,0.12,2.1,2.22,0.003,,NNE,1.3,6.0,37.0,4.0
2024-01-28 01:00:00,2024-01-28,01:00,0.001,0.0,0.007,0.007,,0.037,0.09,2.09,2.18,0.002,,N,1.2,6.0,36.0,2.0
2024-01-28 02:00:00,2024-01-28,02:00,0.0,0.0,0.008,0.008,,0.035,0.09,2.1,2.19,0.003,,NW,0.9,5.0,40.0,4.0
2024-01-28 03:00:00,2024-01-28,03:00,0.0,0.0,0.008,0.008,,0.033,0.12,2.1,2.22,0.004,,NNE,2.1,4.4,42.0,3.0
2024-01-28 04:00:00,2024-01-28,04:00,0.0,0.0,0.009,0.009,,0.031,0.13,2.11,2.24,0.004,,NNE,1.6,4.3,44.0,3.0
2024-01-28 05:00:00,2024-01-28,05:00,0.001,0.0,0.008,0.008,,0.031,0.11,2.11,2.22,0.005,,NNE,1.5,4.4,44.0,6.0
2024-01-28 06:00:00,2024-01-28,06:00,0.0,0.0,0.008,0.008,,0.031,0.12,2.11,2.23,0.003,,NNE,1.8,4.3,44.0,3.0
2024-01-28 07:00:00,2024-01-28,07:00,0.0,0.0,0.007,0.007,,0.033,0.1,2.1,2.2,0.004,,NNE,2.7,4.5,43.0,0.0
2024-01-28 08:00:00,2024-01-28,08:00,0.0,0.001,0.01,0.011,,0.031,0.1,2.1,2.2,0.004,,NNE,1.2,4.9,44.0,3.0
2024-01-28 09:00:00,2024-01-28,09:00,0.0,0.001,0.014,0.015,,0.028,0.13,2.13,2.26,0.005,,NNE,3.2,5.2,41.0,4.0
2024-01-28 10:00:00,2024-01-28,10:00,0.0,0.001,0.012,0.013,,0.032,0.14,2.12,2.26,0.006,,NE,2.2,6.1,40.0,5.0
2024-01-28 11:00:00,2024-01-28,11:00,0.0,0.002,0.009,0.011,,0.036,0.13,2.12,2.25,0.004,,NNE,2.7,7.1,36.0,2.0
2024-01-28 12:00:00,2024-01-28,12:00,0.001,0.001,0.008,0.009,,0.038,0.11,2.1,2.21,0.005,,NE,0.7,7.9,36.0,3.0
2024-01-28 13:00:00,2024-01-28,13:00,0.0,0.002,0.009,0.011,,0.039,0.12,2.1,2.22,0.001,,NE,1.3,8.9,35.0,3.0
2024-01-28 14:00:00,2024-01-28,14:00,0.0,0.001,0.008,0.009,,0.041,0.13,2.1,2.23,0.005,,NE,1.8,9.3,32.0,3.0
2024-01-28 15:00:00,2024-01-28,15:00,0.0,0.001,0.006,0.007,,0.043,0.11,2.08,2.19,0.002,,NNE,2.6,9.5,30.0,1.0
2024-01-28 16:00:00,2024-01-28,16:00,0.001,0.001,0.009,0.01,,0.041,0.12,2.09,2.21,0.003,,NNE,1.8,9.6,31.0,3.0
2024-01-28 17:00:00,2024-01-28,17:00,0.001,0.001,0.013,0.014,,0.037,0.14,2.1,2.24,0.005,,NE,1.2,9.4,31.0,7.0
2024-01-28 18:00:00,2024-01-28,18:00,0.002,0.0,0.016,0.016,,0.033,0.18,2.12,2.3,0.007,,NNE,1.1,9.1,34.0,1.0
2024-01-28 19:00:00,2024-01-28,19:00,0.002,0.0,0.02,0.02,,0.03,0.22,2.15,2.37,0.01,,NNE,0.8,8.7,36.0,7.0
2024-01-28 20:00:00,2024-01-28,20:00,0.001,0.001,0.028,0.029,,0.024,0.25,2.19,2.44,0.016,,NNE,1.1,7.9,40.0,16.0
2024-01-28 21:00:00,2024-01-28,21:00,0.001,0.001,0.04,0.041,,0.015,0.35,2.29,2.64,0.024,,NNE,1.5,7.3,43.0,26.0
2024-01-28 22:00:00,2024-01-28,22:00,0.001,0.001,0.037,0.038,,0.017,0.36,2.32,2.68,0.027,,NNE,1.5,6.4,46.0,29.0
2024-01-28 23:00:00,2024-01-28,23:00,0.001,0.001,0.03,0.031,,0.018,0.3,2.23,2.53,0.02,,NNE,1.7,5.6,50.0,15.0
2024-01-29 00:00:00,2024-01-29,00:00,0.0,0.0,0.02,0.02,,0.023,0.25,2.18,2.43,0.01,,NE,2.0,5.7,50.0,11.0
2024-01-29 01:00:00,2024-01-29,01:00,0.001,0.0,0.012,0.012,,0.032,0.18,2.15,2.33,0.007,,NNE,2.2,5.6,48.0,7.0
2024-01-29 02:00:00,2024-01-29,02:00,,,,,,,0.13,2.12,2.25,0.005,,NNE,2.1,5.1,48.0,3.0
2024-01-29 03:00:00,2024-01-29,03:00,0.0,0.0,0.007,0.007,,0.036,0.11,2.11,2.22,0.003,,NNE,2.3,4.6,48.0,2.0
2024-01-29 04:00:00,2024-01-29,04:00,0.0,0.0,0.006,0.006,,0.036,0.1,2.1,2.2,0.003,,NNE,2.8,4.7,47.0,3.0
2024-01-29 05:00:00,2024-01-29,05:00,0.0,0.0,0.006,0.006,,0.036,0.09,2.1,2.19,0.003,,NE,2.2,4.3,48.0,2.0
2024-01-29 06:00:00,2024-01-29,06:00,0.0,0.0,0.008,0.008,,0.034,0.09,2.1,2.19,0.004,,NNE,2.7,3.9,48.0,2.0
2024-01-29 07:00:00,2024-01-29,07:00,0.0,0.0,0.012,0.012,,0.031,0.11,2.11,2.22,0.004,,NE,1.9,4.2,45.0,5.0
2024-01-29 08:00:00,2024-01-29,08:00,0.0,0.003,0.02,0.023,,0.026,0.12,2.13,2.25,0.005,,NE,2.4,4.6,43.0,3.0
2024-01-29 09:00:00,2024-01-29,09:00,0.0,0.004,0.017,0.021,,0.031,0.12,2.14,2.26,0.004,,NNE,2.5,6.8,37.0,4.0
2024-01-29 10:00:00,2024-01-29,10:00,0.0,0.004,0.013,0.017,,0.035,0.11,2.12,2.23,0.005,,NNE,3.2,7.9,35.0,3.0
2024-01-29 11:00:00,2024-01-29,11:00,0.0,0.003,0.011,0.014,,0.038,0.11,2.11,2.22,0.005,,NE,2.8,8.9,32.0,2.0
2024-01-29 12:00:00,2024-01-29,12:00,0.0,,,,,0.039,,,,0.003,,NNE,2.5,9.3,29.0,6.0
2024-01-29 13:00:00,2024-01-29,13:00,0.0,,,,,,,,,,,NNE,1.9,10.9,26.0,
2024-01-29 14:00:00,2024-01-29,14:00,0.0,0.005,0.016,0.021,,0.035,0.15,2.07,2.22,0.007,,SSE,2.0,10.8,32.0,5.0
2024-01-29 15:00:00,2024-01-29,15:00,0.001,0.007,0.024,0.031,,0.03,0.19,2.1,2.29,0.007,,NE,1.3,10.6,29.0,8.0
2024-01-29 16:00:00,2024-01-29,16:00,0.001,0.007,0.022,0.029,,0.035,0.19,2.07,2.26,0.007,,SSE,1.4,10.3,26.0,4.0
2024-01-29 17:00:00,2024-01-29,17:00,0.001,0.001,0.017,0.018,,0.037,0.18,2.07,2.25,0.008,,SSE,1.1,10.1,28.0,6.0
2024-01-29 18:00:00,2024-01-29,18:00,0.001,0.0,0.02,0.02,,0.034,0.24,2.09,2.33,0.007,,SSW,1.0,9.9,29.0,5.0
2024-01-29 19:00:00,2024-01-29,19:00,0.001,0.002,0.035,0.037,,0.019,0.3,2.16,2.46,0.01,,S,0.7,9.4,28.0,6.0
2024-01-29 20:00:00,2024-01-29,20:00,0.001,0.001,0.03,0.031,,0.023,0.35,2.2,2.55,0.014,,SSE,1.7,9.0,45.0,11.0
2024-01-29 21:00:00,2024-01-29,21:00,0.001,0.0,0.018,0.018,,0.033,0.2,2.14,2.34,0.01,,CALM,0.4,9.1,47.0,6.0
2024-01-29 22:00:00,2024-01-29,22:00,0.001,0.0,0.022,0.022,,0.029,0.23,2.15,2.38,0.008,,NNE,0.7,8.9,49.0,12.0
2024-01-29 23:00:00,2024-01-29,23:00,0.001,0.0,0.027,0.027,,0.024,0.26,2.17,2.43,0.007,,NE,0.6,8.7,51.0,7.0
2024-01-30 00:00:00,2024-01-30,00:00,0.001,0.0,0.032,0.032,,0.02,0.2,2.15,2.35,0.008,,CALM,0.4,8.4,54.0,8.0
2024-01-30 01:00:00,2024-01-30,01:00,0.001,0.003,0.041,0.044,,0.009,0.26,2.21,2.47,0.009,,NNE,1.8,6.7,54.0,6.0
2024-01-30 02:00:00,2024-01-30,02:00,0.001,0.001,0.032,0.033,,0.01,0.37,2.23,2.6,0.011,,N,2.0,5.7,48.0,9.0
2024-01-30 03:00:00,2024-01-30,03:00,0.0,0.0,0.02,0.02,,0.018,0.28,2.12,2.4,0.011,,NNE,3.1,5.2,51.0,11.0
2024-01-30 04:00:00,2024-01-30,04:00,0.0,0.0,0.013,0.013,,0.023,0.22,2.09,2.31,0.008,,NNE,2.8,5.0,51.0,6.0
2024-01-30 05:00:00,2024-01-30,05:00,0.0,0.0,0.012,0.012,,0.026,0.16,2.08,2.24,0.009,,NNE,2.2,5.1,50.0,7.0
2024-01-30 06:00:00,2024-01-30,06:00,0.0,0.0,0.017,0.017,,0.021,0.16,2.09,2.25,0.01,,NNE,2.1,4.8,50.0,9.0
2024-01-30 07:00:00,2024-01-30,07:00,0.0,0.001,0.022,0.023,,0.017,0.16,2.1,2.26,0.007,,NNE,2.2,4.3,51.0,8.0
2024-01-30 08:00:00,2024-01-30,08:00,0.001,0.006,0.027,0.033,,0.013,0.18,2.12,2.3,0.009,,NNE,2.3,4.3,51.0,8.0
2024-01-30 09:00:00,2024-01-30,09:00,0.001,0.011,0.026,0.037,,0.015,0.2,2.13,2.33,0.011,,NNE,1.0,6.5,47.0,11.0
2024-01-30 10:00:00,2024-01-30,10:00,0.001,0.013,0.025,0.038,,0.018,0.21,2.14,2.35,0.011,,NNE,1.5,8.4,40.0,8.0
2024-01-30 11:00:00,2024-01-30,11:00,0.002,0.007,0.019,0.026,,0.027,0.18,2.11,2.29,0.008,,NNE,2.2,10.0,34.0,8.0
2024-01-30 12:00:00,2024-01-30,12:00,0.001,0.005,0.017,0.022,,0.035,0.17,2.09,2.26,0.009,,NNE,1.8,11.5,33.0,9.0
2024-01-30 13:00:00,2024-01-30,13:00,0.001,0.004,0.014,0.018,,0.041,0.17,2.08,2.25,0.007,,NNE,1.1,12.0,30.0,7.0
2024-01-30 14:00:00,2024-01-30,14:00,0.001,0.003,0.013,0.016,,0.044,0.15,2.07,2.22,0.007,,NNE,2.0,12.9,28.0,8.0
2024-01-30 15:00:00,2024-01-30,15:00,0.001,0.004,0.02,0.024,,0.038,0.18,2.07,2.25,0.011,,NNE,0.7,12.5,27.0,10.0
2024-01-30 16:00:00,2024-01-30,16:00,0.002,0.003,0.021,0.024,,0.038,0.19,2.08,2.27,0.009,,SSW,0.6,12.0,28.0,7.0
2024-01-30 17:00:00,2024-01-30,17:00,0.002,0.001,0.02,0.021,,0.04,0.2,2.09,2.29,0.01,,NE,0.6,10.7,31.0,9.0
2024-01-30 18:00:00,2024-01-30,18:00,0.002,0.0,0.027,0.027,,0.034,0.31,2.11,2.42,0.016,,CALM,0.3,11.2,33.0,15.0
2024-01-30 19:00:00,2024-01-30,19:00,0.002,0.002,0.045,0.047,,0.016,0.38,2.23,2.61,0.019,,SSW,1.2,10.6,38.0,19.0
2024-01-30 20:00:00,2024-01-30,20:00,0.002,0.004,0.058,0.062,,0.006,0.55,2.36,2.91,0.024,,NE,0.6,10.0,41.0,22.0
2024-01-30 21:00:00,2024-01-30,21:00,0.002,0.009,0.062,0.071,,0.005,0.61,2.35,2.96,0.022,,NNE,0.5,9.8,48.0,23.0
2024-01-30 22:00:00,2024-01-30,22:00,0.002,0.04,0.071,0.111,,0.002,0.7,2.57,3.27,0.024,,N,0.7,8.7,54.0,22.0
2024-01-30 23:00:00,2024-01-30,23:00,0.002,0.034,0.063,0.097,,0.002,0.76,2.54,3.3,0.017,,N,0.5,7.3,49.0,18.0
2024-01-31 00:00:00,2024-01-31,00:00,0.001,0.012,0.051,0.063,,0.002,0.62,2.31,2.93,0.013,,NW,0.6,6.6,49.0,9.0
2024-01-31 01:00:00,2024-01-31,01:00,0.001,0.004,0.043,0.047,,0.003,0.42,2.2,2.62,0.01,,NNE,0.9,5.9,51.0,11.0
2024-01-31 02:00:00,2024-01-31,02:00,0.001,0.002,0.035,0.037,,0.006,0.34,2.18,2.52,0.009,,NNE,0.6,5.4,51.0,11.0
2024-01-31 03:00:00,2024-01-31,03:00,0.001,0.001,0.032,0.033,,0.008,0.35,2.18,2.53,0.012,,NE,1.0,4.5,55.0,11.0
2024-01-31 04:00:00,2024-01-31,04:00,0.001,0.001,0.03,0.031,,0.009,0.4,2.16,2.56,0.017,,NNE,2.5,4.4,56.0,11.0
2024-01-31 05:00:00,2024-01-31,05:00,0.001,0.001,0.027,0.028,,0.01,0.37,2.14,2.51,0.017,,NNE,1.3,4.3,55.0,14.0
2024-01-31 06:00:00,2024-01-31,06:00,0.001,0.002,0.032,0.034,,0.007,0.34,2.14,2.48,0.013,,NNE,1.2,4.2,54.0,13.0
2024-01-31 07:00:00,2024-01-31,07:00,0.001,0.005,0.035,0.04,,0.006,0.35,2.14,2.49,0.013,,NNE,1.5,3.9,55.0,13.0
2024-01-31 08:00:00,2024-01-31,08:00,0.001,0.031,0.038,0.069,,0.004,0.44,2.2,2.64,0.014,,NNE,0.8,4.0,56.0,15.0
2024-01-31 09:00:00,2024-01-31,09:00,0.001,0.025,0.035,0.06,,0.009,0.42,2.21,2.63,0.014,,NNE,1.5,6.5,49.0,15.0
2024-01-31 10:00:00,2024-01-31,10:00,0.001,0.011,0.026,0.037,,0.021,0.29,2.15,2.44,0.014,,N,1.2,8.7,43.0,10.0
2024-01-31 11:00:00,2024-01-31,11:00,0.002,0.009,0.023,0.032,,0.029,0.22,2.12,2.34,0.016,,WNW,1.3,9.9,40.0,12.0
2024-01-31 12:00:00,2024-01-31,12:00,0.002,0.007,0.023,0.03,,0.035,0.25,2.11,2.36,0.014,,S,1.3,11.6,42.0,15.0
2024-01-31 13:00:00,2024-01-31,13:00,0.002,0.005,0.019,0.024,,0.04,0.22,2.09,2.31,0.016,,SSW,2.2,13.5,42.0,15.0
2024-01-31 14:00:00,2024-01-31,14:00,0.002,0.002,0.011,0.013,,0.048,0.15,2.04,2.19,0.01,,S,3.1,14.4,47.0,7.0
2024-01-31 15:00:00,2024-01-31,15:00,0.002,0.001,0.008,0.009,,0.05,0.13,2.03,2.16,0.009,,S,3.6,14.6,47.0,10.0
2024-01-31 16:00:00,2024-01-31,16:00,0.002,0.001,0.008,0.009,,0.05,0.26,2.02,2.28,0.009,,SSW,3.1,14.8,53.0,10.0
2024-01-31 17:00:00,2024-01-31,17:00,0.002,0.0,0.007,0.007,,0.047,0.25,2.01,2.26,0.012,,S,3.9,14.4,60.0,10.0
2024-01-31 18:00:00,2024-01-31,18:00,0.001,0.0,0.006,0.006,,0.048,0.12,2.0,2.12,0.01,,SSW,4.5,13.6,71.0,7.0
2024-01-31 19:00:00,2024-01-31,19:00,0.0,0.0,0.005,0.005,,0.048,0.09,2.0,2.09,0.009,,SSW,5.8,13.4,73.0,5.0
2024-01-31 20:00:00,2024-01-31,20:00,0.0,0.0,0.005,0.005,,0.047,0.08,2.0,2.08,0.006,,SSW,4.0,13.4,74.0,3.0
2024-01-31 21:00:00,2024-01-31,21:00,0.0,0.0,0.005,0.005,,0.046,0.09,2.01,2.1,0.008,,SSW,5.8,13.5,76.0,5.0
2024-01-31 22:00:00,2024-01-31,22:00,0.0,0.0,0.005,0.005,,0.046,0.09,2.01,2.1,0.008,,SSW,5.8,14.0,74.0,5.0
2024-01-31 23:00:00,2024-01-31,23:00,0.0,0.0,0.004,0.004,,0.046,0.08,2.0,2.08,0.005,,SSW,4.8,14.2,74.0,4.0
2024-02-01 00:00:00,2024-02-01,00:00,0.0,0.0,0.005,0.005,,0.045,0.09,2.0,2.09,0.007,,SSW,3.2,14.2,76.0,3.0
2024-02-01 01:00:00,2024-02-01,01:00,0.0,0.0,0.017,0.017,,0.03,0.13,2.02,2.15,0.001,,N,2.4,10.0,61.0,7.0
2024-02-01 02:00:00,2024-02-01,02:00,0.001,0.0,0.032,0.032,,0.014,0.43,2.16,2.59,0.021,,NNE,2.9,9.7,53.0,18.0
2024-02-01 03:00:00,2024-02-01,03:00,0.001,0.0,0.026,0.026,,0.02,0.37,2.13,2.5,0.026,,NNE,2.6,9.5,52.0,19.0
2024-02-01 04:00:00,2024-02-01,04:00,0.001,0.0,0.022,0.022,,0.022,0.33,2.11,2.44,0.023,,NNE,3.6,9.0,50.0,22.0
2024-02-01 05:00:00,2024-02-01,05:00,0.001,0.0,0.015,0.015,,0.026,0.25,2.07,2.32,0.019,,NNE,2.7,8.5,55.0,21.0
2024-02-01 06:00:00,2024-02-01,06:00,0.001,0.0,0.016,0.016,,0.027,0.22,2.06,2.28,0.017,,NNE,2.4,9.0,52.0,17.0
2024-02-01 07:00:00,2024-02-01,07:00,0.001,0.001,0.025,0.026,,0.018,0.25,2.09,2.34,0.022,,NNE,3.1,8.1,57.0,20.0
2024-02-01 08:00:00,2024-02-01,08:00,0.001,0.004,0.026,0.03,,0.017,0.25,2.09,2.34,0.016,,N,0.6,8.3,60.0,15.0
2024-02-01 09:00:00,2024-02-01,09:00,0.001,0.008,0.025,0.033,,0.019,0.27,2.1,2.37,0.015,,N,1.2,10.8,53.0,14.0
2024-02-01 10:00:00,2024-02-01,10:00,0.001,0.009,0.023,0.032,,0.024,0.27,2.09,2.36,0.012,,N,1.9,13.9,46.0,10.0
2024-02-01 11:00:00,2024-02-01,11:00,0.001,0.003,0.01,0.013,,0.039,0.14,2.01,2.15,0.002,,NNE,3.9,15.0,43.0,1.0
2024-02-01 12:00:00,2024-02-01,12:00,0.0,0.002,0.009,0.011,,0.041,0.11,2.0,2.11,0.003,,NNE,3.2,15.5,43.0,3.0
2024-02-01 13:00:00,2024-02-01,13:00,0.0,0.001,0.008,0.009,,0.045,0.11,1.99,2.1,0.003,,NNE,3.1,15.3,37.0,2.0
2024-02-01 14:00:00,2024-02-01,14:00,0.0,0.001,0.008,0.009,,0.049,0.1,2.01,2.11,0.001,,NNE,4.4,14.3,33.0,1.0
2024-02-01 15:00:00,2024-02-01,15:00,0.0,0.001,0.007,0.008,,0.049,0.09,2.01,2.1,0.005,,NNE,5.4,13.6,31.0,3.0
2024-02-01 16:00:00,2024-02-01,16:00,0.0,0.001,0.006,0.007,,0.048,0.08,2.02,2.1,0.006,,NNE,4.2,12.3,32.0,2.0
2024-02-01 17:00:00,2024-02-01,17:00,0.0,0.0,0.006,0.006,,0.046,0.08,2.03,2.11,0.004,,NNE,4.3,10.5,33.0,1.0
2024-02-01 18:00:00,2024-02-01,18:00,0.0,0.0,0.006,0.006,,0.044,0.08,2.03,2.11,0.003,,NNE,5.2,8.2,34.0,2.0
2024-02-01 19:00:00,2024-02-01,19:00,0.0,0.0,0.005,0.005,,0.043,0.07,2.03,2.1,0.004,,NNE,6.4,6.8,35.0,3.0
2024-02-01 20:00:00,2024-02-01,20:00,0.0,0.0,0.005,0.005,,0.042,0.07,2.04,2.11,0.002,,NNE,4.5,6.4,37.0,1.0
2024-02-01 21:00:00,2024-02-01,21:00,0.0,0.0,0.006,0.006,,0.041,0.08,2.05,2.13,0.002,,NNE,4.2,5.8,37.0,2.0
2024-02-01 22:00:00,2024-02-01,22:00,0.0,0.0,0.005,0.005,,0.041,0.08,2.05,2.13,0.004,,NNE,5.8,5.3,37.0,0.0
2024-02-01 23:00:00,2024-02-01,23:00,0.0,0.0,0.005,0.005,,0.041,0.07,2.04,2.11,0.004,,NNE,4.1,5.1,37.0,3.0
2024-02-02 00:00:00,2024-02-02,00:00,0.0,0.0,0.004,0.004,,0.042,0.06,2.04,2.1,0.002,,NNE,5.0,5.0,36.0,2.0
2024-02-02 01:00:00,2024-02-02,01:00,0.0,0.0,0.003,0.003,,0.043,0.05,2.04,2.09,0.002,,NNE,5.2,4.6,36.0,1.0
2024-02-02 02:00:00,2024-02-02,02:00,0.0,0.0,0.002,0.002,,0.043,0.05,2.03,2.08,0.004,,NNE,4.5,4.4,35.0,4.0
2024-02-02 03:00:00,2024-02-02,03:00,0.0,0.0,0.002,0.002,,0.043,0.04,2.03,2.07,0.001,,NNE,4.9,4.0,36.0,0.0
2024-02-02 04:00:00,2024-02-02,04:00,0.0,0.0,0.002,0.002,,0.044,0.04,2.03,2.07,0.003,,NNE,4.1,4.1,33.0,2.0
2024-02-02 05:00:00,2024-02-02,05:00,0.0,0.0,0.003,0.003,,0.043,0.04,2.03,2.07,0.001,,NE,4.1,4.1,33.0,1.0
2024-02-02 06:00:00,2024-02-02,06:00,0.0,0.0,0.004,0.004,,0.041,0.05,2.04,2.09,0.005,,NE,4.2,4.0,31.0,4.0
2024-02-02 07:00:00,2024-02-02,07:00,0.0,0.0,0.005,0.005,,0.041,0.05,2.04,2.09,0.003,,NE,3.7,3.9,33.0,4.0
2024-02-02 08:00:00,2024-02-02,08:00,0.0,0.001,0.008,0.009,,0.039,0.06,2.05,2.11,0.005,,NNE,3.9,3.6,35.0,3.0
2024-02-02 09:00:00,2024-02-02,09:00,0.0,0.002,0.011,0.013,,0.036,0.06,2.06,2.12,0.004,,NNE,2.8,3.7,36.0,2.0
2024-02-02 10:00:00,2024-02-02,10:00,0.0,0.003,0.013,0.016,,0.033,0.08,2.07,2.15,0.004,,NNE,2.6,4.0,34.0,3.0
2024-02-02 11:00:00,2024-02-02,11:00,0.0,0.003,0.011,0.014,,0.034,0.08,2.06,2.14,0.006,,NNE,1.6,4.2,33.0,4.0
2024-02-02 12:00:00,2024-02-02,12:00,0.0,0.005,0.016,0.021,,0.027,0.13,2.07,2.2,0.007,,NNW,1.4,4.8,37.0,6.0
2024-02-02 13:00:00,2024-02-02,13:00,0.001,0.007,0.02,0.027,,0.025,0.16,2.08,2.24,0.008,,NNW,1.2,6.2,37.0,6.0
2024-02-02 14:00:00,2024-02-02,14:00,0.001,0.007,0.025,0.032,,0.023,0.2,2.11,2.31,0.007,,NE,1.3,6.1,41.0,9.0
2024-02-02 15:00:00,2024-02-02,15:00,0.001,0.004,0.025,0.029,,0.024,0.19,2.09,2.28,0.008,,NNE,1.0,6.0,42.0,7.0
2024-02-02 16:00:00,2024-02-02,16:00,0.0,0.003,0.027,0.03,,0.022,0.17,2.08,2.25,0.008,,NE,0.7,5.7,42.0,7.0
2024-02-02 17:00:00,2024-02-02,17:00,0.001,0.002,0.031,0.033,,0.018,0.17,2.09,2.26,0.007,,NNE,0.6,6.4,42.0,10.0
2024-02-02 18:00:00,2024-02-02,18:00,0.0,0.001,0.031,0.032,,0.017,0.21,2.12,2.33,0.007,,NE,0.9,6.1,45.0,4.0
2024-02-02 19:00:00,2024-02-02,19:00,0.001,0.001,0.033,0.034,,0.013,0.18,2.1,2.28,0.007,,NNE,1.1,6.5,45.0,9.0
2024-02-02 20:00:00,2024-02-02,20:00,0.001,0.001,0.035,0.036,,0.011,0.18,2.12,2.3,0.009,,NNE,1.4,6.3,44.0,9.0
2024-02-02 21:00:00,2024-02-02,21:00,0.001,0.001,0.034,0.035,,0.012,0.21,2.16,2.37,0.009,,NNE,2.3,6.3,39.0,6.0
2024-02-02 22:00:00,2024-02-02,22:00,0.001,0.0,0.021,0.021,,0.022,0.24,2.12,2.36,0.009,,NNE,3.5,5.5,35.0,9.0
2024-02-02 23:00:00,2024-02-02,23:00,0.0,0.0,0.006,0.006,,0.038,0.1,2.07,2.17,0.001,,NNE,4.1,5.5,35.0,3.0
2024-02-03 00:00:00,2024-02-03,00:00,0.0,0.0,0.004,0.004,,0.041,0.07,2.05,2.12,0.001,,NNE,4.4,5.2,36.0,1.0
2024-02-03 01:00:00,2024-02-03,01:00,0.0,0.0,0.003,0.003,,0.041,0.06,2.05,2.11,0.003,,NNE,4.3,5.1,36.0,1.0
2024-02-03 02:00:00,2024-02-03,02:00,0.0,0.0,0.003,0.003,,0.042,0.06,2.05,2.11,0.003,,NNE,4.7,4.9,35.0,0.0
2024-02-03 03:00:00,2024-02-03,03:00,0.0,0.0,0.003,0.003,,0.043,0.04,2.04,2.08,0.002,,NNE,4.7,4.7,35.0,2.0
2024-02-03 04:00:00,2024-02-03,04:00,0.0,0.0,0.003,0.003,,0.042,0.05,2.04,2.09,0.002,,NNE,4.1,4.2,36.0,2.0
2024-02-03 05:00:00,2024-02-03,05:00,0.0,0.0,0.003,0.003,,0.043,0.05,2.04,2.09,0.002,,NNE,4.5,4.2,36.0,0.0
2024-02-03 06:00:00,2024-02-03,06:00,0.0,0.0,0.003,0.003,,0.043,0.04,2.04,2.08,0.003,,NNE,4.1,4.1,37.0,0.0
2024-02-03 07:00:00,2024-02-03,07:00,0.0,0.0,0.005,0.005,,0.04,0.05,2.04,2.09,0.001,,NNE,3.1,4.0,38.0,-1.0
